Q,I(Q),Error
0.137862925,0.000726779,3.91125E-05
0.138145141,0.000786275,3.99083E-05
0.138427358,0.000720296,3.99354E-05
0.138709575,0.000685419,3.82791E-05
0.138991792,0.000758726,4.00339E-05
0.139274009,0.000718752,3.9835E-05
0.139556226,0.00072626,3.89452E-05
0.139838442,0.000687411,3.74147E-05
0.140120659,0.000831403,4.24691E-05
0.140402876,0.000668735,3.73596E-05
0.140685093,0.000719244,3.97993E-05
0.14096731,0.000613521,3.9596E-05
0.141249527,0.000667472,3.462E-05
0.141531743,0.000682439,4.00079E-05
0.14181396,0.000696809,4.07036E-05
0.142096177,0.000738248,3.92599E-05
0.142378394,0.000648105,4.08813E-05
0.142660611,0.000656255,3.69691E-05
0.142942828,0.000687912,3.82843E-05
0.143225044,0.000701561,3.86129E-05
0.143507261,0.000608191,3.56899E-05
0.143789478,0.00071355,4.1461E-05
0.144071695,0.000668219,3.78196E-05
0.144353912,0.000639207,3.81555E-05
0.144636129,0.000667659,3.96455E-05
0.144918345,0.000756776,3.76874E-05
0.145200562,0.000667458,3.8236E-05
0.145482779,0.000640224,4.01108E-05
0.145764996,0.000641615,3.73019E-05
0.146047213,0.000632882,3.80696E-05
0.14632943,0.000601159,3.83491E-05
0.146611646,0.00057869,3.65712E-05
0.146893863,0.000710432,3.96933E-05
0.14717608,0.000636345,4.1589E-05
0.147458297,0.00058838,3.76256E-05
0.147740514,0.000612632,3.82877E-05
0.148022731,0.000608001,3.67504E-05
0.148304947,0.000642587,3.55635E-05
0.148587164,0.000548691,3.49507E-05
0.148869381,0.000614864,4.756E-05
0.149151598,0.000582741,3.74243E-05
0.149433815,0.000614084,4.01849E-05
0.149716032,0.000511729,3.28515E-05
0.149998248,0.00061067,3.66939E-05
0.150280465,0.000564539,3.61506E-05
0.150562682,0.000561785,3.80566E-05
0.150844899,0.000463166,3.61533E-05
0.151127116,0.000607584,4.13502E-05
0.151409333,0.000528369,3.61035E-05
0.151691549,0.000629611,4.21657E-05
0.151973766,0.000541811,3.94496E-05
0.152255983,0.000538822,3.57854E-05
0.1525382,0.000601535,3.79483E-05
0.152820417,0.000596655,3.59504E-05
0.153102634,0.00056103,3.52683E-05
0.153384851,0.00065526,3.82295E-05
0.153667067,0.000576969,4.6122E-05
0.153949284,0.000541929,3.59139E-05
0.154231501,0.000618214,3.68203E-05
0.154513718,0.000528664,3.69922E-05
0.154795935,0.000499501,3.63665E-05
0.155078152,0.000548372,3.5885E-05
0.155360368,0.00054664,3.60151E-05
0.155642585,0.000529163,3.96232E-05
0.155924802,0.000549427,3.50257E-05
0.156207019,0.000560805,3.85622E-05
0.156489236,0.000563716,5.87163E-05
0.156771453,0.000468795,3.40849E-05
0.157053669,0.000455407,3.75215E-05
0.157335886,0.000609343,3.6844E-05
0.157618103,0.00050796,3.75106E-05
0.15790032,0.000494675,3.30886E-05
0.158182537,0.000551592,4.01815E-05
0.158464754,0.00051181,3.57166E-05
0.15874697,0.00055183,3.94668E-05
0.159029187,0.000492347,3.60173E-05
0.159311404,0.000484189,3.70437E-05
0.159593621,0.000435282,3.72428E-05
0.159875838,0.000448429,3.33127E-05
0.160158055,0.000478101,3.65477E-05
0.160440271,0.000466037,3.35606E-05
0.160722488,0.000433711,4.702E-05
0.161004705,0.000421118,3.23857E-05
0.161286922,0.000493158,3.61049E-05
0.161569139,0.000447249,3.43176E-05
0.161851356,0.000510997,3.64986E-05
0.162133572,0.000471769,3.65479E-05
0.162415789,0.000536959,3.52137E-05
0.162698006,0.000485653,3.57395E-05
0.162980223,0.000447587,4.92453E-05
0.16326244,0.000449408,3.86276E-05
0.163544657,0.000458323,3.74192E-05
0.163826873,0.000407996,3.62337E-05
0.16410909,0.000470916,3.65344E-05
0.164391307,0.000438028,3.77009E-05
0.164673524,0.000442491,4.13007E-05
0.164955741,0.000410907,5.0178E-05
0.165237958,0.000455374,4.20461E-05
0.165520174,0.000542442,4.25246E-05
0.165802391,0.000392506,3.82741E-05
0.166084608,0.000458996,0.00010116
0.166366825,0.000430991,3.70358E-05
0.166649042,0.000401423,4.65752E-05
0.166931259,0.00047446,5.98991E-05
0.167213475,0.000386888,3.88428E-05
