# q  I_recon
1.672134750000000003e-01 2.790806117630363972e-02
1.674956920000000016e-01 2.776653651809744133e-02
1.677779090000000028e-01 2.762573986666764028e-02
1.680601260000000041e-01 2.748569459952255808e-02
1.683423430000000054e-01 2.734640805096816285e-02
1.686245600000000067e-01 2.720785274828244060e-02
1.689067770000000079e-01 2.706999891824416957e-02
1.691889930000000097e-01 2.693283769921613752e-02
1.694712100000000110e-01 2.679636991471617824e-02
1.697534270000000123e-01 2.666061154706820743e-02
1.700356440000000136e-01 2.652560431872618557e-02
1.703178609999999871e-01 2.639138203230473670e-02
1.706000779999999883e-01 2.625789019728953441e-02
1.708822939999999901e-01 2.612503281753698545e-02
1.711645109999999914e-01 2.599277930271370537e-02
1.714467279999999927e-01 2.586121681108370304e-02
1.717289449999999940e-01 2.573042755561335410e-02
1.720111619999999952e-01 2.560037914911555273e-02
1.722933789999999965e-01 2.547099034959689548e-02
1.725755949999999983e-01 2.534223559327323377e-02
1.728578119999999996e-01 2.521417441585534908e-02
1.731400290000000008e-01 2.508686067030344372e-02
1.734222460000000021e-01 2.496025605820799756e-02
1.737044630000000034e-01 2.483428790979473957e-02
1.739866800000000047e-01 2.470894141863450369e-02
1.742688960000000065e-01 2.458428364800255284e-02
1.745511130000000077e-01 2.446036914314882182e-02
1.748333300000000090e-01 2.433715722950283156e-02
1.751155470000000103e-01 2.421457470887881588e-02
1.753977640000000116e-01 2.409259955639844394e-02
1.756799810000000128e-01 2.397127463148340798e-02
1.759621969999999869e-01 2.385063608595581336e-02
1.762444139999999881e-01 2.373066279551087551e-02
1.765266309999999894e-01 2.361131893414609648e-02
1.768088479999999907e-01 2.349260717334520493e-02
1.770910649999999920e-01 2.337457469082093731e-02
1.773732819999999932e-01 2.325725253604523854e-02
1.776554979999999950e-01 2.314059052692750071e-02
1.779377149999999963e-01 2.302451740761035648e-02
1.782199319999999976e-01 2.290902658880725543e-02
1.785021489999999988e-01 2.279417650801990325e-02
1.787843660000000001e-01 2.268000865938143637e-02
1.790665830000000014e-01 2.256648654180836572e-02
1.793487990000000032e-01 2.245355769025436654e-02
1.796310160000000045e-01 2.234122311552445839e-02
1.799132330000000057e-01 2.222953594561187518e-02
1.801954500000000070e-01 2.211852821348919348e-02
1.804776670000000083e-01 2.200815327717926817e-02
1.807598840000000096e-01 2.189835105442301116e-02
1.810421000000000114e-01 2.178912428154146722e-02
1.813243170000000126e-01 2.168052699268305933e-02
1.816065339999999861e-01 2.157259425689941890e-02
1.818887509999999874e-01 2.146529343124142092e-02
1.821709679999999887e-01 2.135858099082138181e-02
1.824531849999999900e-01 2.125244410917455362e-02
1.827354009999999918e-01 2.114689360046812308e-02
1.830176179999999930e-01 2.104193717599233890e-02
1.832998349999999943e-01 2.093757660708163090e-02
1.835820519999999956e-01 2.083381215684214707e-02
1.838642689999999968e-01 2.073064502658303332e-02
1.841464859999999981e-01 2.062807704053437954e-02
1.844287029999999994e-01 2.052610370146693702e-02
1.847109190000000012e-01 2.042470525926083982e-02
1.849931360000000025e-01 2.032386178075243008e-02
1.852753530000000037e-01 2.022358993020978088e-02
1.855575700000000050e-01 2.012392773353348374e-02
1.858397870000000063e-01 2.002488707971383439e-02
1.861220040000000076e-01 1.992642149243294483e-02
1.864042200000000093e-01 1.982848194272404663e-02
1.866864370000000106e-01 1.973106494375536160e-02
1.869686540000000119e-01 1.963419380341514808e-02
1.872508710000000132e-01 1.953788889479669486e-02
1.875330879999999867e-01 1.944216493416208932e-02
1.878153049999999880e-01 1.934703382942552438e-02
1.880975209999999898e-01 1.925248994799877433e-02
1.883797379999999910e-01 1.915851768852943476e-02
1.886619549999999923e-01 1.906509491495154626e-02
1.889441719999999936e-01 1.897218587038904461e-02
1.892263889999999948e-01 1.887976126468665986e-02
1.895086059999999961e-01 1.878784929331672737e-02
1.897908219999999979e-01 1.869650359086253225e-02
1.900730389999999992e-01 1.860574501374955350e-02
1.903552560000000005e-01 1.851554436255755526e-02
1.906374730000000017e-01 1.842587122943470032e-02
1.909196900000000030e-01 1.833671912601785026e-02
1.912019070000000043e-01 1.824809108627449550e-02
1.914841230000000061e-01 1.815998992273746768e-02
1.917663400000000073e-01 1.807241671005006822e-02
1.920485570000000086e-01 1.798537269932185684e-02
1.923307740000000099e-01 1.789885482004625536e-02
1.926129910000000112e-01 1.781285865728814144e-02
1.928952080000000124e-01 1.772738299076228805e-02
1.931774239999999865e-01 1.764243104806965598e-02
1.934596409999999878e-01 1.755800278713087748e-02
1.937418579999999890e-01 1.747408561327790100e-02
1.940240749999999903e-01 1.739066232607416537e-02
1.943062919999999916e-01 1.730771466542510573e-02
1.945885089999999928e-01 1.722522313282350004e-02
1.948707249999999946e-01 1.714318307777625700e-02
1.951529419999999959e-01 1.706165509570039401e-02
1.954351589999999972e-01 1.698071595060591035e-02
1.957173759999999985e-01 1.690035623697781764e-02
1.959995929999999997e-01 1.682047582274678182e-02
1.962818100000000010e-01 1.674100126156306129e-02
1.965640260000000028e-01 1.666198403698645331e-02
1.968462430000000041e-01 1.658350234524358022e-02
1.971284600000000053e-01 1.650555608891311060e-02
1.974106770000000066e-01 1.642806943165804265e-02
1.976928940000000079e-01 1.635098888719415874e-02
1.979751110000000092e-01 1.627435152124431100e-02
1.982573270000000110e-01 1.619821282744210791e-02
1.985395440000000122e-01 1.612259106406451620e-02
1.988217610000000135e-01 1.604747395048431932e-02
1.991039779999999870e-01 1.597284440784188866e-02
1.993861949999999883e-01 1.589867422038444486e-02
1.996684119999999896e-01 1.582493481773525335e-02
1.999506289999999908e-01 1.575162570664879677e-02
2.002328449999999926e-01 1.567876844107241041e-02
2.005150619999999939e-01 1.560637760002869454e-02
2.007972789999999952e-01 1.553444935492518005e-02
2.010794959999999965e-01 1.546297651219241329e-02
2.013617129999999977e-01 1.539195535166117991e-02
2.016439299999999990e-01 1.532138459155110016e-02
2.019261460000000008e-01 1.525126623150908044e-02
2.022083630000000021e-01 1.518160907326687042e-02
2.024905800000000033e-01 1.511242152103746406e-02
2.027727970000000046e-01 1.504368560593782531e-02
2.030550140000000059e-01 1.497536696423384071e-02
2.033372310000000072e-01 1.490744753319675486e-02
2.036194470000000090e-01 1.483994695815143289e-02
2.039016640000000102e-01 1.477288755097888075e-02
2.041838810000000115e-01 1.470627498356238266e-02
2.044660980000000128e-01 1.464010480781871397e-02
2.047483149999999863e-01 1.457436731868624359e-02
2.050305319999999876e-01 1.450904237690764549e-02
2.053127479999999894e-01 1.444411271738604147e-02
2.055949649999999906e-01 1.437959396124811016e-02
2.058771819999999919e-01 1.431551927441442051e-02
2.061593989999999932e-01 1.425189743673099807e-02
2.064416159999999945e-01 1.418869298927674140e-02
2.067238329999999957e-01 1.412587082135488385e-02
2.070060489999999975e-01 1.406343414749888256e-02
2.072882659999999988e-01 1.400140279030844155e-02
2.075704830000000001e-01 1.393978769770699670e-02
2.078527000000000013e-01 1.387858382723045070e-02
2.081349170000000026e-01 1.381778519729464673e-02
2.084171340000000039e-01 1.375738929975202536e-02
2.086993500000000057e-01 1.369739523193432701e-02
2.089815670000000070e-01 1.363780003805661369e-02
2.092637840000000082e-01 1.357859930646907083e-02
2.095460010000000095e-01 1.351978856867783879e-02
2.098282180000000108e-01 1.346136527127366443e-02
2.101104350000000121e-01 1.340332752337930478e-02
2.103926510000000139e-01 1.334567211255477566e-02
2.106748679999999874e-01 1.328839318585201684e-02
2.109570849999999886e-01 1.323148789819591706e-02
2.112393019999999899e-01 1.317496645741978757e-02
2.115215189999999912e-01 1.311884280050494393e-02
2.118037359999999925e-01 1.306311155051078678e-02
2.120859519999999943e-01 1.300774437167460940e-02
2.123681689999999955e-01 1.295271930856179560e-02
2.126503859999999968e-01 1.289805370876850876e-02
2.129326029999999981e-01 1.284377521969664107e-02
2.132148199999999993e-01 1.278989193069551833e-02
2.134970370000000006e-01 1.273639077354727506e-02
2.137792530000000024e-01 1.268325644261079736e-02
2.140614700000000037e-01 1.263046741444093929e-02
2.143436870000000050e-01 1.257800239603941959e-02
2.146259040000000062e-01 1.252586466690482243e-02
2.149081210000000075e-01 1.247408168232964909e-02
2.151903380000000088e-01 1.242267411588353354e-02
2.154725540000000106e-01 1.237163424599301356e-02
2.157547710000000118e-01 1.232094781374760799e-02
2.160369880000000131e-01 1.227061140313126346e-02
2.163192049999999866e-01 1.222063049090724683e-02
2.166014219999999879e-01 1.217100365599170508e-02
2.168836389999999892e-01 1.212170594802243137e-02
2.171658559999999905e-01 1.207270978178499529e-02
2.174480719999999923e-01 1.202402165920425127e-02
2.177302889999999935e-01 1.197567451853969768e-02
2.180125059999999948e-01 1.192769085023087129e-02
2.182947229999999961e-01 1.188005891457709871e-02
2.185769399999999973e-01 1.183276140906494231e-02
2.188591569999999986e-01 1.178578903085607428e-02
2.191413730000000004e-01 1.173913837864463440e-02
2.194235900000000017e-01 1.169280661479650714e-02
2.197058070000000030e-01 1.164679382250016076e-02
2.199880240000000042e-01 1.160110085054621813e-02
2.202702410000000055e-01 1.155573487159682750e-02
2.205524580000000068e-01 1.151070708415143778e-02
2.208346740000000086e-01 1.146601400012728367e-02
2.211168910000000098e-01 1.142161704063454110e-02
2.213991080000000111e-01 1.137747897610345491e-02
2.216813250000000124e-01 1.133362087670888516e-02
2.219635420000000137e-01 1.129009759110168910e-02
2.222457589999999872e-01 1.124693359457599150e-02
2.225279749999999890e-01 1.120408947030226976e-02
2.228101919999999903e-01 1.116152123174420779e-02
2.230924089999999915e-01 1.111921963318762002e-02
2.233746259999999928e-01 1.107719326567422474e-02
2.236568429999999941e-01 1.103545966834194349e-02
2.239390599999999953e-01 1.099405279327700553e-02
2.242212759999999971e-01 1.095300038205208708e-02
2.245034929999999984e-01 1.091226632103811829e-02
2.247857099999999997e-01 1.087178570928980063e-02
2.250679270000000010e-01 1.083153024309180951e-02
2.253501440000000022e-01 1.079153356222780150e-02
2.256323610000000035e-01 1.075183252466022435e-02
2.259145770000000053e-01 1.071244557831907591e-02
2.261967940000000066e-01 1.067338253627197510e-02
2.264790110000000078e-01 1.063462935145145782e-02
2.267612280000000091e-01 1.059613520309510455e-02
2.270434450000000104e-01 1.055785676836764470e-02
2.273256620000000117e-01 1.051981466664629432e-02
2.276078780000000135e-01 1.048205303416102283e-02
2.278900949999999870e-01 1.044458963123577784e-02
2.281723119999999883e-01 1.040740720755033849e-02
2.284545289999999895e-01 1.037048943743600765e-02
2.287367459999999908e-01 1.033383932806789321e-02
2.290189629999999921e-01 1.029746597537066835e-02
2.293011789999999939e-01 1.026136552056861745e-02
2.295833959999999951e-01 1.022551765771181030e-02
2.298656129999999964e-01 1.018990761950490896e-02
2.301478299999999977e-01 1.015454981283701354e-02
2.304300469999999990e-01 1.011946652612365390e-02
2.307122640000000002e-01 1.008465632359628779e-02
2.309944800000000020e-01 1.005009161286135599e-02
2.312766970000000033e-01 1.001574958312532494e-02
2.315589140000000046e-01 9.981635413597457485e-03
2.318411310000000058e-01 9.947761206656160343e-03
2.321233480000000071e-01 9.914132723399414135e-03
2.324055650000000084e-01 9.880749385496177817e-03
2.326877820000000097e-01 9.847610005422958654e-03
2.329699980000000115e-01 9.814712253719432358e-03
2.332522150000000127e-01 9.782053650743855258e-03
2.335344319999999863e-01 9.749641603329282230e-03
2.338166489999999875e-01 9.717492003976840875e-03
2.340988659999999888e-01 9.685609318838783038e-03
2.343810829999999901e-01 9.653958667331898752e-03
2.346632989999999919e-01 9.622499384736447198e-03
2.349455159999999931e-01 9.591228656816630851e-03
2.352277329999999944e-01 9.560175088389109149e-03
2.355099499999999957e-01 9.529361828155153910e-03
2.357921669999999970e-01 9.498793366231148005e-03
2.360743839999999982e-01 9.468469819203595775e-03
2.363566000000000000e-01 9.438378772691900787e-03
2.366388170000000013e-01 9.408498228572460820e-03
2.369210340000000026e-01 9.378814433435479422e-03
2.372032510000000038e-01 9.349335209564799826e-03
2.374854680000000051e-01 9.320071144250484038e-03
2.377676850000000064e-01 9.291023120507477945e-03
2.380499010000000082e-01 9.262185712435597532e-03
2.383321180000000095e-01 9.233555952237869346e-03
2.386143350000000107e-01 9.205138034558550328e-03
2.388965520000000120e-01 9.176935770036432835e-03
2.391787690000000133e-01 9.148939591002764118e-03
2.394609859999999868e-01 9.121132027361110450e-03
2.397432019999999886e-01 9.093506930427232987e-03
2.400254189999999899e-01 9.066082022486194811e-03
2.403076359999999911e-01 9.038875875482780056e-03
2.405898529999999924e-01 9.011883700464101699e-03
2.408720699999999937e-01 8.985088329472369975e-03
2.411542869999999950e-01 8.958481079914730125e-03
2.414365029999999968e-01 8.932069825457271059e-03
2.417187199999999980e-01 8.905861969210879248e-03
2.420009369999999993e-01 8.879848786960008525e-03
2.422831540000000006e-01 8.854013647119367628e-03
2.425653710000000018e-01 8.828345601610141508e-03
2.428475880000000031e-01 8.802843561764224847e-03
2.431298040000000049e-01 8.777510582265592165e-03
2.434120210000000062e-01 8.752371200612459046e-03
2.436942380000000075e-01 8.727459055735388438e-03
2.439764550000000087e-01 8.702775911075719475e-03
2.442586720000000100e-01 8.678274287985338412e-03
2.445408890000000113e-01 8.653910739922101789e-03
2.448231050000000131e-01 8.629693436296406034e-03
2.451053219999999866e-01 8.605649784102569269e-03
2.453875389999999879e-01 8.581791717186162960e-03
2.456697559999999891e-01 8.558109095037555458e-03
2.459519729999999904e-01 8.534591890442687692e-03
2.462341899999999917e-01 8.511239716442211417e-03
2.465164059999999935e-01 8.488055540800676368e-03
2.467986229999999948e-01 8.465040648419531674e-03
2.470808399999999960e-01 8.442194761192850158e-03
2.473630569999999973e-01 8.419518735455216660e-03
2.476452739999999986e-01 8.397019961682562067e-03
2.479274909999999998e-01 8.374707120484586181e-03
2.482097080000000011e-01 8.352568163884570296e-03
2.484919240000000029e-01 8.330567612152266904e-03
2.487741410000000042e-01 8.308678264704584537e-03
2.490563580000000055e-01 8.286915787061513786e-03
2.493385750000000067e-01 8.265307054632938313e-03
2.496207920000000080e-01 8.243871187736366221e-03
2.499030090000000093e-01 8.222619368304302442e-03
2.501852250000000111e-01 8.201553552348443341e-03
2.504674419999999846e-01 8.180640839854345231e-03
2.507496590000000136e-01 8.159842022471894621e-03
2.510318759999999871e-01 8.139154912035260689e-03
2.513140930000000162e-01 8.118611591699209998e-03
2.515963099999999897e-01 8.098236962406182501e-03
2.518785259999999915e-01 8.078026826036609209e-03
2.521607430000000205e-01 8.057970599705831238e-03
2.524429599999999940e-01 8.038059704905450159e-03
2.527251770000000231e-01 8.018286982451204928e-03
2.530073939999999966e-01 7.998644285600556292e-03
2.532896110000000256e-01 7.979120299343191863e-03
2.535718270000000274e-01 7.959705086877611954e-03
2.538540440000000009e-01 7.940416172873297762e-03
2.541362609999999744e-01 7.921292065376917338e-03
2.544184780000000035e-01 7.902351922831698378e-03
2.547006949999999770e-01 7.883560788224565005e-03
2.549829120000000060e-01 7.864877084332002471e-03
2.552651280000000078e-01 7.846290984106284866e-03
2.555473449999999813e-01 7.827813935715754318e-03
2.558295620000000103e-01 7.809457279677935876e-03
2.561117789999999839e-01 7.791230548848651974e-03
2.563939960000000129e-01 7.773142277068524619e-03
2.566762129999999864e-01 7.755193035067208321e-03
2.569584289999999882e-01 7.737378578856497942e-03
2.572406460000000172e-01 7.719690882357036800e-03
2.575228629999999908e-01 7.702114401540258865e-03
2.578050800000000198e-01 7.684635277589035515e-03
2.580872969999999933e-01 7.667265710869404505e-03
2.586517300000000241e-01 7.632949094029286077e-03
2.589339469999999976e-01 7.616007617333664381e-03
2.592161640000000267e-01 7.599194139562952428e-03
2.594983810000000002e-01 7.582479148962839935e-03
2.597805979999999737e-01 7.565825695609213440e-03
2.600628150000000027e-01 7.549231911155419340e-03
2.603450310000000045e-01 7.532757905318988347e-03
2.606272479999999780e-01 7.516459388612189811e-03
2.609094650000000071e-01 7.500315731629935041e-03
2.611916819999999806e-01 7.484272873354432323e-03
2.614738990000000096e-01 7.468303338961201042e-03
2.617561159999999831e-01 7.452422038324999637e-03
2.620383319999999849e-01 7.436644434941470060e-03
2.623205490000000140e-01 7.420964894961096063e-03
2.626027659999999875e-01 7.405370025580731638e-03
2.628849830000000165e-01 7.389863009109387711e-03
2.631671999999999900e-01 7.374470804779069064e-03
2.634494170000000191e-01 7.359216865638983258e-03
2.637316330000000208e-01 7.344094398987864244e-03
2.640138499999999944e-01 7.329085758371975401e-03
2.642960670000000234e-01 7.314173324672722069e-03
2.645782839999999969e-01 7.299339268585549809e-03
2.648605010000000259e-01 7.284570432002404963e-03
2.651427179999999995e-01 7.269877261352860470e-03
2.654249349999999730e-01 7.255277433585156574e-03
2.657071509999999748e-01 7.240782796216704842e-03
2.659893680000000038e-01 7.226398210511066240e-03
2.662715849999999773e-01 7.212124583923049115e-03
2.665538020000000063e-01 7.197946090993096076e-03
2.668360189999999799e-01 7.183842940746882483e-03
2.671182360000000089e-01 7.169812951606995693e-03
2.674004520000000107e-01 7.155872447453569610e-03
2.676826689999999842e-01 7.142032557163464218e-03
2.679648860000000132e-01 7.128280998476877427e-03
2.682471029999999867e-01 7.114600222756001582e-03
2.685293200000000158e-01 7.100986116774380200e-03
2.688115369999999893e-01 7.087447277429782463e-03
2.690937529999999911e-01 7.073996055147568733e-03
2.693759700000000201e-01 7.060656006462570286e-03
2.696581869999999936e-01 7.047450427269346881e-03
2.699404040000000227e-01 7.034351362651613919e-03
2.702226209999999962e-01 7.021287157081067092e-03
2.705048380000000252e-01 7.008217765583106204e-03
2.707870540000000270e-01 6.995207164506286011e-03
2.713514879999999740e-01 6.969598222276997615e-03
2.716337050000000031e-01 6.956936583684916742e-03
2.719159219999999766e-01 6.944311242635956352e-03
2.721981390000000056e-01 6.931756809478444199e-03
2.724803550000000074e-01 6.919315817000878076e-03
2.727625719999999809e-01 6.906969035578669133e-03
2.730447890000000100e-01 6.894654667965367974e-03
2.733270059999999835e-01 6.882343878128307016e-03
2.736092230000000125e-01 6.870092747689360464e-03
2.738914399999999860e-01 6.857964022373278824e-03
2.741736559999999878e-01 6.845948819761406463e-03
2.744558730000000168e-01 6.833993432688959327e-03
2.747380899999999904e-01 6.822068682218525304e-03
2.750203070000000194e-01 6.810201629014128212e-03
2.753025239999999929e-01 6.798423435565632660e-03
2.755847410000000219e-01 6.786730672395132995e-03
2.758669570000000237e-01 6.775100569875497532e-03
2.761491739999999973e-01 6.763520244655285042e-03
2.764313910000000263e-01 6.751997506200388931e-03
2.767136079999999998e-01 6.740541581760121914e-03
2.769958249999999733e-01 6.729153142216438149e-03
2.775602580000000041e-01 6.706568415060738808e-03
2.778424749999999777e-01 6.695380495208412379e-03
2.781246920000000067e-01 6.684270126838635050e-03
2.784069089999999802e-01 6.673216825426684512e-03
2.786891260000000092e-01 6.662188815892376541e-03
2.789713429999999827e-01 6.651179856455970499e-03
2.792535589999999845e-01 6.640225312067600527e-03
2.795357760000000136e-01 6.629358503090393255e-03
2.798179929999999871e-01 6.618574990883317570e-03
2.801002100000000161e-01 6.607855083920044677e-03
2.803824269999999896e-01 6.597186428616883848e-03
2.806646440000000187e-01 6.586567468190068948e-03
2.809468609999999922e-01 6.575996979207668694e-03
2.815112940000000230e-01 6.554983437689903755e-03
2.817935109999999965e-01 6.544539470880415648e-03
2.820757280000000256e-01 6.534155544860961728e-03
2.823579449999999991e-01 6.523843864130938336e-03
2.826401619999999726e-01 6.513588762655823754e-03
2.829223779999999744e-01 6.503366254757627328e-03
2.832045950000000034e-01 6.493172982347195955e-03
2.840512459999999795e-01 6.462936252202270207e-03
2.843334630000000085e-01 6.452954972368977332e-03
2.846156790000000103e-01 6.443003655821875203e-03
2.848978959999999838e-01 6.433086348532948348e-03
2.851801130000000128e-01 6.423210294098679815e-03
2.854623299999999864e-01 6.413392969914807722e-03
2.857445470000000154e-01 6.403653126183447841e-03
2.860267639999999889e-01 6.393980125654260063e-03
2.863089799999999907e-01 6.384334900215602772e-03
2.865911970000000197e-01 6.374690093745773861e-03
2.868734139999999933e-01 6.365065653663931622e-03
2.874378479999999958e-01 6.345978571892157277e-03
2.877200650000000248e-01 6.336523721330302936e-03
2.880022810000000266e-01 6.327119019788102552e-03
2.882844980000000001e-01 6.317746254611610393e-03
2.885667149999999737e-01 6.308387002421473981e-03
2.888489320000000027e-01 6.299050719829083107e-03
2.891311489999999762e-01 6.289768865090139549e-03
2.894133660000000052e-01 6.280559255298337820e-03
2.896955820000000070e-01 6.271398697857544398e-03
2.899777989999999805e-01 6.262258228760936990e-03
2.902600160000000096e-01 6.253131304426271832e-03
2.905422329999999831e-01 6.244027219507146051e-03
2.911066669999999856e-01 6.225914619377365296e-03
2.913888829999999874e-01 6.216912414489696691e-03
2.916711000000000165e-01 6.207952483305737533e-03
2.919533169999999900e-01 6.199041671147801150e-03
2.922355340000000190e-01 6.190178553800734611e-03
2.927999680000000216e-01 6.172513695730132491e-03
2.930821840000000233e-01 6.163698473802500279e-03
2.933644009999999969e-01 6.154919468830030369e-03
2.936466180000000259e-01 6.146187457016350116e-03
2.939288349999999994e-01 6.137488536582537055e-03
2.942110519999999729e-01 6.128807880197781853e-03
2.944932690000000020e-01 6.120149222205603819e-03
2.947754850000000038e-01 6.111525911812256372e-03
2.950577019999999773e-01 6.102948327101173805e-03
2.953399190000000063e-01 6.094421457006350337e-03
2.956221359999999798e-01 6.085946819795637688e-03
2.959043530000000088e-01 6.077504007313921236e-03
2.961865699999999824e-01 6.069062719781664027e-03
2.964687870000000114e-01 6.060614252587501888e-03
2.970332199999999867e-01 6.043803285376551752e-03
2.973154370000000157e-01 6.035456009354548193e-03
2.978798710000000183e-01 6.018790726498657664e-03
2.981620879999999918e-01 6.010499705083798515e-03
2.984443039999999936e-01 6.002271032969020738e-03
2.987265210000000226e-01 5.994081570640544428e-03
2.990087379999999961e-01 5.985891172847682476e-03
2.992909550000000252e-01 5.977686918098149872e-03
2.995731719999999987e-01 5.969492722249124944e-03
3.001376049999999740e-01 5.953220102745323920e-03
3.004198220000000030e-01 5.945162489150967490e-03
3.007020389999999765e-01 5.937152462951434360e-03
3.009842560000000056e-01 5.929163064686851677e-03
3.012664729999999791e-01 5.921171267892099375e-03
3.015486900000000081e-01 5.913178179283637252e-03
3.018309060000000099e-01 5.905192055619313922e-03
3.021131229999999834e-01 5.897220903840859688e-03
3.023953400000000125e-01 5.889272633451059051e-03
3.032419909999999885e-01 5.865655563614286319e-03
3.035242069999999903e-01 5.857869375412457988e-03
3.038064240000000193e-01 5.850085763117033634e-03
3.040886409999999929e-01 5.842281669755568230e-03
3.043708580000000219e-01 5.834484319583448271e-03
3.046530749999999954e-01 5.826730941458566938e-03
3.049352920000000244e-01 5.819025700928749309e-03
3.052175080000000262e-01 5.811343195274550066e-03
3.054997249999999998e-01 5.803662706032791489e-03
3.057819419999999733e-01 5.795982904368338767e-03
3.060641590000000023e-01 5.788306775368885423e-03
3.066285930000000048e-01 5.773003484084004294e-03
3.069108090000000066e-01 5.765399644074149094e-03
3.071930259999999802e-01 5.757834700629325259e-03
3.074752430000000092e-01 5.750309831321610832e-03
3.077574599999999827e-01 5.742810662583816908e-03
3.080396770000000117e-01 5.735311537654826791e-03
3.083218939999999852e-01 5.727799299490998405e-03
3.086041099999999870e-01 5.720294504295815076e-03
3.091685439999999896e-01 5.705381062474200113e-03
3.097329779999999921e-01 5.690551366529027905e-03
3.102974110000000230e-01 5.675773393769827785e-03
3.111440619999999990e-01 5.653789776355783690e-03
3.114262789999999725e-01 5.646514586336973812e-03
3.117084960000000016e-01 5.639248062063879560e-03
3.125551460000000059e-01 5.617428881292580410e-03
3.128373629999999794e-01 5.610175850752970039e-03
3.131195800000000085e-01 5.602972465048468818e-03
3.134017969999999820e-01 5.595804676812710272e-03
3.136840140000000110e-01 5.588640041616149516e-03
3.139662300000000128e-01 5.581465783978359525e-03
3.142484469999999863e-01 5.574302749190850580e-03
3.145306640000000153e-01 5.567171539748847278e-03
3.150950980000000179e-01 5.552975332303365305e-03
3.153773149999999914e-01 5.545888006400200368e-03
3.156595309999999932e-01 5.538811227496530550e-03
3.159417480000000222e-01 5.531751161181134961e-03
3.162239649999999958e-01 5.524710664740853025e-03
3.165061820000000248e-01 5.517691214857442517e-03
3.170706160000000273e-01 5.503705829863684076e-03
3.173528319999999736e-01 5.496729557722592613e-03
3.176350490000000026e-01 5.489761538029928022e-03
3.179172659999999762e-01 5.482802172299463921e-03
3.181994830000000052e-01 5.475852694699329982e-03
3.184816999999999787e-01 5.468915407156087899e-03
3.190461330000000095e-01 5.455100487764601332e-03
3.193283499999999830e-01 5.448247068003081277e-03
3.196105670000000121e-01 5.441425781398823852e-03
3.198927839999999856e-01 5.434604716374472760e-03
3.201750010000000146e-01 5.427760726514854576e-03
3.204572179999999881e-01 5.420913975400619943e-03
3.210216510000000190e-01 5.407316781080116069e-03
3.213038679999999925e-01 5.400569451424536670e-03
3.215860850000000215e-01 5.393841836599532619e-03
3.221505190000000241e-01 5.380360663225640036e-03
3.224327350000000258e-01 5.373593792919224496e-03
3.227149519999999994e-01 5.366848428855665841e-03
3.229971689999999729e-01 5.360149734619261939e-03
3.232793860000000019e-01 5.353481446947958022e-03
3.235616029999999754e-01 5.346819818350060510e-03
3.238438200000000045e-01 5.340163531973724821e-03
3.241260360000000063e-01 5.333529841402052246e-03
3.246904700000000088e-01 5.320337234398777801e-03
3.249726869999999823e-01 5.313737180448144942e-03
3.252549040000000113e-01 5.307133592858013019e-03
3.255371209999999849e-01 5.300554123770931728e-03
3.258193369999999867e-01 5.294013404082703253e-03
3.261015540000000157e-01 5.287489251999995775e-03
3.263837709999999892e-01 5.280955944457132664e-03
3.266659880000000182e-01 5.274419167794522877e-03
3.269482049999999917e-01 5.267905699140129280e-03
3.275126380000000226e-01 5.254972534344403909e-03
3.277948549999999961e-01 5.248514001713736922e-03
3.280770720000000251e-01 5.242054849768693243e-03
3.283592889999999986e-01 5.235609105311036376e-03
3.286415060000000277e-01 5.229184774521557569e-03
3.289237230000000012e-01 5.222776408601172149e-03
3.292059399999999747e-01 5.216377985524066341e-03
3.294881559999999765e-01 5.209994583522056105e-03
3.297703730000000055e-01 5.203637160351072370e-03
3.300525899999999790e-01 5.197306910604211454e-03
