# q  I_recon
1.545137179999999943e-01 3.467707076526865134e-02
1.547959349999999956e-01 3.450118554779282171e-02
1.550781519999999969e-01 3.432624976973864400e-02
1.553603679999999987e-01 3.415221350683528972e-02
1.556425850000000000e-01 3.397902619847117944e-02
1.559248020000000012e-01 3.380668543660156344e-02
1.562070190000000025e-01 3.363520550619616273e-02
1.564892360000000038e-01 3.346459148882797302e-02
1.567714530000000051e-01 3.329483579291383361e-02
1.570536690000000069e-01 3.312593263181961428e-02
1.573358860000000081e-01 3.295788596544933780e-02
1.576181030000000094e-01 3.279070508147053503e-02
1.579003200000000107e-01 3.262438588830141734e-02
1.581825370000000119e-01 3.245890847826993914e-02
1.584647540000000132e-01 3.229425759814660846e-02
1.587469699999999873e-01 3.213044572303220409e-02
1.590291869999999885e-01 3.196749094242170436e-02
1.593114039999999898e-01 3.180539015340960035e-02
1.595936209999999911e-01 3.164411406303176133e-02
1.598758379999999923e-01 3.148364142687747752e-02
1.601580549999999936e-01 3.132399121619159482e-02
1.604402709999999954e-01 3.116519221403142581e-02
1.607224879999999967e-01 3.100723637249937908e-02
1.610047049999999980e-01 3.085008191908513581e-02
1.612869219999999992e-01 3.069369875854684876e-02
1.615691390000000005e-01 3.053810930760215286e-02
1.618513560000000018e-01 3.038334701053868256e-02
1.621335720000000036e-01 3.022941740891242624e-02
1.624157890000000048e-01 3.007629853812571197e-02
1.626980060000000061e-01 2.992397664755116690e-02
1.629802230000000074e-01 2.977246287828436838e-02
1.632624400000000087e-01 2.962177142702490662e-02
1.635446570000000099e-01 2.947187820245333184e-02
1.638268730000000117e-01 2.932272823768199491e-02
1.641090900000000130e-01 2.917429461921198716e-02
1.643913069999999865e-01 2.902664411620332549e-02
1.646735239999999878e-01 2.887985325701016362e-02
1.649557409999999891e-01 2.873389996161480192e-02
1.652379579999999903e-01 2.858868923079609450e-02
1.655201739999999921e-01 2.844416553202635395e-02
1.658023909999999934e-01 2.830038111008044421e-02
1.660846079999999947e-01 2.815740279977007807e-02
1.663668249999999960e-01 2.801523457507235776e-02
1.666490419999999972e-01 2.787383885170192227e-02
1.669312589999999985e-01 2.773318604968472156e-02
